PD,ED,LSI,AWMSI,AI,CONTAG,SHDI,FP,GP,WP,FVC,ECV,BP,POP,GDP,UEI
-0.14400096,-0.3320937,-0.027339077,0.0025244383,0.11133502,-0.02629093,-0.014482785,-0.056824613,0.030577334,-1.3482339,0.46280068,0.03708495,-0.056445036,0.24435897,0.1953133,-0.08968824
0.41178495,0.31671774,0.1305852,-0.09724864,-0.14670388,0.15952443,0.097501695,0.7082874,-0.05009453,0.4202791,0.36782637,0.64244705,0.25117058,0.30622002,-0.1284346,0.052494142
-0.22361678,0.044840783,-0.10189822,-0.0056557497,0.0020525143,0.039264143,0.033724245,0.20313832,-0.08487319,0.35763922,0.20820928,-0.16288282,0.56457984,0.25084743,-0.21679087,0.11547734
-0.2740828,-0.35605535,-0.08829139,0.008499739,0.06864998,0.022070175,-0.029922277,-0.20294398,-0.12327357,0.3447457,0.14324111,0.07712462,0.5230592,0.3003805,-0.19470803,0.037506618
-0.19113562,-0.27270922,-0.07770791,0.008403354,0.07135132,0.020153534,-0.021578893,-0.15985487,0.043028362,0.3278266,0.208659,-0.21200944,-0.08081035,0.32676825,-0.17906252,-0.06075288
-0.17180018,-0.38080996,-0.050326973,0.079767756,0.105997235,-0.04393787,-0.055940527,1.0009776,0.541217,0.5120634,0.42721137,0.51174486,-0.034443237,0.08076311,0.15331256,0.13236141
-0.09836551,0.06649631,-0.040605295,0.021293607,-0.009471133,0.081456974,0.039167058,0.33768135,-0.067189485,0.43484923,0.12212599,0.0018502764,0.2997122,0.16386682,0.21560211,0.04245058
0.34317568,0.39725468,0.099375516,-0.091021486,-0.11993574,0.21897592,0.09610915,0.87994653,-0.061981026,0.41558126,0.09330283,0.20002557,-0.008346927,0.262976,-0.13724053,0.079793274
0.33148736,0.34198967,-0.025469778,-0.24302335,0.10717353,-0.106192105,-0.1558003,0.57923317,-0.02064665,-10.7946825,-0.6299978,0.13479216,0.438644,-0.270158,0.22258814,0.11426735
0.32657906,0.34378973,0.10219815,-0.08935131,-0.050208464,0.091166385,0.0861027,0.8231482,-0.054177884,0.4170433,0.07078756,-0.13273977,0.5547699,0.15809661,-0.09970396,-0.09414416
0.47855294,0.33407715,0.13058685,-0.089959905,-0.13311522,0.1774182,0.10635019,0.7691486,-0.04830627,0.42263287,0.60794526,0.74078554,-0.011377856,0.35842082,0.09019693,0.07045553
-0.15028316,-0.21797414,-0.010314492,0.044869937,-0.013121834,-0.11749337,-0.11463046,-2.0398014,-0.03942834,0.25363287,0.33492488,-0.2558756,-0.63216746,-0.49400955,-0.15694125,-0.03989769
-0.16136917,0.26063335,0.10994921,-0.107259385,-0.022290088,0.09730242,0.08853532,0.9352691,-0.058436193,0.4276899,0.32117122,0.43146813,-0.0074598407,0.18329826,0.121430345,0.11369217
0.44395524,0.71741503,0.11699869,-0.079930335,-0.0061988267,-0.014382305,0.100830734,1.0021693,-0.055226065,0.4720573,0.13123791,0.6165932,0.24866292,0.27704304,0.0998668,-0.09892548
0.3789546,0.37471914,0.12075011,-0.091322616,-0.051370762,0.11183163,0.09715449,0.9293209,-0.049635094,0.43900815,0.5391895,0.26884887,-0.025406731,0.19155395,0.08394011,-0.13357289
-0.10377455,-0.26472613,-0.007883438,0.03933626,-0.29323417,-0.121233724,-0.10176798,-2.503473,0.18651609,0.26489887,0.08831429,-0.30298603,-0.13544212,-0.61469346,0.16383323,-0.06440401
-0.011739062,0.25008458,0.09941984,-0.012247142,0.08031994,0.0897585,0.03826178,0.39334166,-0.039077643,0.385362,0.27728653,-0.38056165,0.66555405,-0.056465268,-0.14651063,0.026577808
-0.29686788,-0.067216516,-0.091300964,0.005400148,-0.008611168,0.09523472,0.042631224,0.1452251,-0.070827976,0.38841408,0.35644144,0.1807713,-0.02130841,0.050342165,0.19475706,0.11208106
-0.27129793,-0.3826769,-0.1488115,0.0513915,0.048010394,0.020751338,-0.05888559,-0.5976814,-0.09801675,0.29633838,0.1852234,-0.16339362,0.2501909,0.19486625,-0.21030986,0.029145604
-0.057629216,-0.29471236,-0.07998013,0.10409465,0.11184351,-0.035335496,-0.0561595,0.50849354,-0.10548198,-0.40244374,0.24056925,-0.14138025,-0.069766946,0.21426314,-0.17057319,-0.0006924771
-0.027140653,-0.19813575,-0.028236829,0.06971239,-0.15561056,-0.14295945,-0.14093539,-1.6203345,0.14382099,0.25044334,0.33981252,-0.31349507,-0.6876609,-0.6577444,-0.15341964,-0.05957166
0.32883513,0.23854277,-0.016233081,-0.2520045,0.11031676,-0.118468545,-0.14933833,0.57973856,-0.01957175,-9.345538,-0.48676312,-0.23054723,0.47111285,0.21140678,0.06957025,1.1264482
0.04376138,-0.32269782,-0.045111727,0.059390612,-0.17600694,-0.15905988,-0.16146609,-0.59410816,0.4095206,0.3081903,0.2926338,-0.19734405,0.03985076,0.23154376,0.20024922,-0.07775042
-0.35985875,-0.54655486,-0.1417217,0.096080594,0.080421746,-0.14505863,-0.16284356,-1.5681101,-0.14247447,0.2583318,-0.5534409,0.23433648,0.04021722,0.28931627,0.12465837,0.03698349
0.008748004,-0.012747276,-0.04986237,0.07029922,0.08084554,0.08146056,0.026362658,0.17221084,-0.06310865,0.3513827,0.22279052,-0.38132295,-0.07231344,0.24192876,-0.1972711,-0.083892435
-0.19433716,-0.40838873,-0.101675354,0.0746911,0.07767586,0.00624877,-0.09617727,-0.65041524,-0.13042724,0.3125641,0.27531543,0.36014685,0.5425644,0.2409275,-0.17410006,0.043232232
-0.071880564,0.015020715,0.042223513,-0.11444809,-0.013867407,-0.059634287,-0.0451261,0.52305543,-0.06809004,-1.8027948,0.43509763,-0.10434882,0.61452794,0.357695,0.14175215,-0.021640189
0.48600763,0.045184802,0.113522984,0.041106284,0.05131776,0.08095184,0.037270922,0.13481529,-0.041814074,0.36749968,0.4824582,0.56214553,-0.61121297,0.23991413,-0.124162026,-0.117257625
-0.3820762,-0.36728776,-0.11454452,0.019202001,0.095948964,0.01963401,-0.042746123,-0.61073995,0.15157695,0.30787876,0.22686794,-0.162663,-0.024269603,0.048563994,0.20217693,0.040023502
-0.12312673,-0.22962528,0.011950624,-0.13223675,-0.6578373,-0.12784676,-0.16176721,0.48306075,-0.065434135,-9.986649,-0.6170363,-0.14094912,-0.04756013,-0.714501,0.13802351,-0.11788643
-0.04660397,0.26367447,0.106583655,-0.105544984,-0.009668259,0.08298697,0.0898718,0.6429589,-0.051988713,0.39356217,0.17618605,0.43925488,-0.024459293,0.1883372,-0.10948129,-0.120302536
-0.051674634,-0.32304847,-0.025462862,0.075658016,0.036118712,-0.103565,-0.14089042,-2.3570778,0.046348874,0.24224275,0.32053414,-0.16818243,-0.29489127,-0.59759694,0.18008257,-0.03588705
-0.20113781,-0.07890482,-0.095342554,0.018001404,0.0776933,0.047232326,-0.034325343,-0.17059584,-0.060801238,0.34322178,0.2875493,0.16928957,-0.014279838,0.078600176,-0.19751273,-0.05769986
-0.18678701,-0.3034576,-0.032650687,0.031231353,0.040567398,0.020410195,-0.033085767,-0.8954132,-0.09109903,0.30995113,0.23907357,-0.26388502,-0.057781283,0.041781444,0.380652,-0.04925489
-0.24476135,-0.47733247,-0.08502437,0.08755338,0.06836565,-0.14741284,-0.16474435,-1.4988528,-0.11599397,0.25000244,0.18090035,-0.1565522,0.0117218355,0.24898744,-0.16674873,-0.05935656
0.48015267,0.81828547,0.1303845,-0.07960345,-0.03264048,0.26638284,0.11857982,1.060247,-0.04992961,0.4723759,0.72295105,0.8432864,-0.008697882,0.06841654,-0.088156745,-0.1454088
0.38073826,0.065910175,0.08935375,0.08447224,0.051543277,0.09355857,0.053226348,0.9278949,0.00815616,0.4081696,0.06280666,0.56175953,0.45145264,0.17834935,-0.09940673,0.09184183
0.38170382,0.30938387,0.12696694,-0.09773377,-0.11515646,0.15491393,0.09770438,0.89791024,-0.050041053,0.35089266,0.41295168,0.19221579,0.12078185,0.36841378,-0.11753332,0.06402879
-0.051170956,-0.077100225,-0.10846257,0.06399524,0.07833528,0.0412272,-0.010662946,-0.14688005,-0.08470346,0.34266213,0.19934133,0.15366492,0.3995159,0.20699136,-0.18437153,-0.06554982
0.43576697,0.6751014,0.103697464,-0.08310979,-0.025128048,-0.02827069,0.095372744,0.9404802,-0.056016844,0.40620843,0.07551902,0.0017407353,0.130913,0.23686227,-0.2053412,-0.058449283
-0.19651967,-0.27531278,-0.067584984,0.007514771,0.16652037,0.06552762,-0.022396728,-0.15818755,-0.041844334,0.39160296,0.17883442,-0.15448856,-0.033269294,-0.47420105,-0.17938823,-0.020374501
-0.20756094,-0.058790468,-0.106245935,-0.0052285967,0.052651506,0.064983815,0.040493913,0.2112255,-0.09035823,0.36867273,0.19158402,-0.057785496,0.31596762,0.21456012,-0.21653612,0.042842414
-0.30962682,-0.4119746,-0.13560534,0.051643793,0.10241701,-0.10956439,-0.02375518,-0.9956003,-0.14120652,0.21937795,0.19273028,-0.17418021,-0.028799074,0.23483326,0.21768148,0.083708875
0.056388702,0.21752584,0.054830603,-0.07468146,0.2128345,0.10690871,0.12079218,1.0827568,-0.0808466,0.6143809,1.441301,0.19393404,0.41335058,0.16036266,0.1554518,0.9592474
-0.1325654,0.20983176,0.08246919,-0.12166376,-0.036537074,0.08128607,0.074004345,0.6647736,-0.058293205,0.38707653,-0.2594515,-0.42027354,-0.05931672,0.17235272,0.1097908,-0.09226044
-0.064073324,-0.48431644,-0.038515523,0.09009932,0.07419393,-0.15015623,-0.1664126,-1.4970795,-0.09247557,0.2599961,0.011706563,-0.28335497,-0.10478852,0.043742683,0.13347468,-0.061175358
-0.09419892,-0.26403835,-0.045161523,0.03276274,-0.24286798,-0.13491715,-0.113386,-1.9279424,0.22110985,0.27445158,0.31793514,-0.26632687,-0.32633623,-0.5006118,0.14264303,-0.052756224
0.5630569,0.83621085,0.13982147,-0.077675775,0.008467484,-0.02192932,0.13782696,1.0518371,-0.050532054,0.4681223,0.6646323,0.48891032,0.30433407,0.32921442,0.0933565,0.06147691
0.32818687,0.71209645,0.10642764,-0.092130005,-0.058179528,0.2198518,0.09403667,0.9082293,-0.05369031,0.42140335,0.09091524,0.40075245,-0.023706187,-0.05352391,0.080772564,-0.102480106
-0.15521136,-0.40336588,-0.039470382,0.07443753,0.09808921,-0.08046496,-0.23217739,0.98341817,0.5649418,0.51892173,0.39660335,0.5289643,0.025667815,-0.013027876,0.13540947,0.117333665
-0.03232421,-0.2793529,-0.024966018,0.08150265,0.05365552,-0.14001037,-0.12264608,-1.4809124,0.26516923,0.2425019,0.3037099,-0.3225725,-0.6400259,0.17399772,-0.19143014,-0.07000607
0.30603957,0.35090157,0.097158246,-0.10564272,-0.11119206,0.24280672,0.07885978,0.71504897,-0.05039524,0.39950252,0.20798384,-0.36440507,-0.07113139,0.32261187,0.1436255,-0.098709494
0.32814586,0.4034425,0.10557256,-0.09486198,-0.10494266,0.21382809,0.09007105,0.9121474,-0.054198828,0.4422765,0.16145124,0.51565665,0.22054411,0.22027433,0.045443024,-0.11376778
0.3563476,0.09338016,0.07261381,0.00990972,0.026280215,0.088389955,0.05079468,0.28102225,-0.046093427,0.37623107,0.2319528,-0.24647897,0.23481588,0.1966772,0.14952822,0.058272213
-0.09068067,0.24813856,0.11512694,-0.09808518,-0.042457853,0.07518826,0.07395966,0.658515,-0.063812904,0.40177292,0.1958209,-0.23286265,0.3837422,0.2350992,-0.14622128,0.08759908
-0.038267605,0.20960277,0.096170336,-0.13074075,0.06485556,0.08729108,0.09132054,0.6002923,-0.04796635,0.37719175,-0.3731145,0.25046694,-0.111155115,0.30844814,0.09938981,-0.13224654
